TransactionID,UserID,CourseID,TransactionDate
T000735,U00783,C0108,2026-01-31
T000736,U00607,C0005,2026-05-13
T000737,U01136,C0015,2024-02-01
T000738,U00856,C0046,2024-06-26
T000739,U01075,C0018,2024-09-19
T000740,U00932,C0029,2025-09-15
T000741,U00942,C0019,2025-05-09
T000742,U00099,C0119,2025-01-28
T000743,U00469,C0070,2026-06-02
T000744,U01046,C0015,2025-01-16
T000745,U00268,C0102,2026-04-29
T000746,U00136,C0065,2024-05-10
T000747,U00409,C0102,2024-06-07
T000748,U00254,C0039,2024-12-08
T000749,U01100,C0050,2025-12-20
T000750,U01056,C0096,2025-10-17
T000751,U00625,C0003,2025-05-29
T000752,U00078,C0089,2025-02-09
T000753,U00899,C0109,2026-01-20
T000754,U00774,C0072,2024-02-26
T000755,U01168,C0074,2026-04-10
T000756,U00695,C0042,2026-02-02
T000757,U00430,C0035,2025-06-03
T000758,U00654,C0074,2025-09-09
T000759,U01178,C0111,2024-08-01
T000760,U00888,C0025,2025-10-03
T000761,U00852,C0018,2025-02-26
T000762,U00277,C0003,2024-05-08
T000763,U00947,C0077,2025-11-11
T000764,U00947,C0013,2024-07-26
T000765,U00400,C0010,2025-01-29
T000766,U00608,C0013,2025-02-02
T000767,U00358,C0081,2025-09-14
T000768,U00297,C0027,2025-09-05
T000769,U00035,C0112,2024-11-12
T000770,U00350,C0037,2025-06-04
T000771,U00688,C0037,2025-08-16
T000772,U00003,C0094,2025-02-22
T000773,U00348,C0078,2025-08-16
T000774,U01056,C0005,2024-06-16
T000775,U00735,C0101,2026-05-05
T000776,U00755,C0088,2026-04-19
T000777,U00523,C0035,2024-08-13
T000778,U00857,C0043,2024-02-20
T000779,U00213,C0091,2026-06-15
T000780,U01003,C0093,2025-05-20
T000781,U00138,C0028,2024-06-29
T000782,U00833,C0049,2025-08-30
T000783,U00434,C0050,2026-04-30
T000784,U00947,C0103,2024-04-03
T000785,U00682,C0014,2025-09-08
T000786,U00584,C0022,2025-12-21
T000787,U00201,C0067,2024-07-28
T000788,U00803,C0052,2025-01-04
T000789,U01176,C0105,2024-01-30
T000790,U01009,C0108,2025-08-17
T000791,U00078,C0087,2024-01-03
T000792,U00497,C0068,2025-06-20
T000793,U01100,C0061,2025-12-16
T000794,U00633,C0063,2026-02-19
T000795,U00842,C0027,2026-01-04
T000796,U01084,C0018,2026-01-10
T000797,U01056,C0113,2024-11-01
T000798,U00629,C0061,2025-08-22
T000799,U00576,C0009,2025-03-26
T000800,U00433,C0040,2026-03-05
T000801,U00911,C0106,2025-09-30
T000802,U00354,C0072,2025-10-30
T000803,U00287,C0038,2025-01-03
T000804,U00464,C0059,2026-05-04
T000805,U00208,C0085,2025-05-16
T000806,U00888,C0086,2024-12-03
T000807,U00766,C0081,2025-01-09
T000808,U00608,C0027,2025-07-09
T000809,U00510,C0092,2025-02-22
T000810,U01079,C0064,2025-09-24
T000811,U00039,C0086,2026-03-26
T000812,U00959,C0036,2026-05-16
T000813,U01065,C0072,2025-12-18
T000814,U00578,C0077,2024-07-06
T000815,U00683,C0008,2025-10-23
T000816,U01114,C0055,2025-10-01
T000817,U00241,C0054,2024-10-11
T000818,U00657,C0033,2025-10-27
T000819,U00608,C0026,2025-10-13
T000820,U00296,C0043,2025-12-03
T000821,U01003,C0015,2024-07-05
T000822,U01063,C0079,2025-05-25
T000823,U00973,C0023,2026-04-02
T000824,U00225,C0026,2025-01-18
T000825,U00101,C0023,2024-12-19
T000826,U00754,C0056,2024-09-25
T000827,U00073,C0092,2024-12-24
T000828,U00853,C0081,2024-07-07
T000829,U00669,C0042,2024-01-08
T000830,U00844,C0099,2025-07-24
T000831,U00731,C0092,2025-02-19
T000832,U00555,C0103,2025-08-12
T000833,U00233,C0001,2024-08-19
T000834,U00383,C0056,2025-07-17
T000835,U00663,C0007,2025-10-04
T000836,U00829,C0058,2025-04-23
T000837,U00972,C0028,2025-06-25
T000838,U00955,C0003,2024-02-28
T000839,U01169,C0086,2024-10-20
T000840,U00350,C0039,2024-07-08
T000841,U00084,C0050,2024-02-17
T000842,U00442,C0028,2025-04-25
T000843,U00947,C0052,2026-06-29
T000844,U00576,C0043,2024-12-18
T000845,U01003,C0054,2024-06-22
T000846,U00682,C0099,2025-06-05
T000847,U01101,C0022,2025-12-23
T000848,U01117,C0004,2026-06-14
T000849,U00081,C0104,2025-06-12
T000850,U00584,C0012,2024-07-15
T000851,U00758,C0032,2024-08-07
T000852,U00292,C0068,2026-05-10
T000853,U00524,C0062,2025-08-25
T000854,U00860,C0076,2026-03-05
T000855,U00259,C0004,2025-01-03
T000856,U00748,C0088,2026-01-12
T000857,U00888,C0105,2025-10-02
T000858,U00101,C0028,2025-04-05
T000859,U00623,C0004,2025-08-12
T000860,U00306,C0075,2025-08-30
T000861,U00921,C0112,2025-09-18
T000862,U00212,C0036,2024-06-30
T000863,U01059,C0103,2024-06-26
T000864,U00572,C0018,2024-07-07
T000865,U00231,C0058,2024-04-23
T000866,U00576,C0113,2026-05-30
T000867,U00527,C0117,2024-02-05
T000868,U00567,C0116,2026-06-27
T000869,U00726,C0108,2025-09-03
T000870,U00657,C0081,2024-04-21
T000871,U00186,C0106,2024-02-24
T000872,U00079,C0036,2026-06-21
T000873,U00931,C0047,2024-04-29
T000874,U00698,C0117,2026-06-15
T000875,U00468,C0021,2026-02-26
T000876,U00990,C0042,2024-12-13
T000877,U00510,C0039,2024-02-10
T000878,U00980,C0026,2024-02-18
T000879,U00383,C0112,2025-08-25
T000880,U00085,C0111,2025-10-15
T000881,U01105,C0015,2026-05-06
T000882,U00519,C0102,2024-11-13
T000883,U00980,C0012,2025-10-03
T000884,U00342,C0086,2026-03-28
T000885,U00818,C0006,2024-05-09
T000886,U01056,C0068,2025-07-18
T000887,U00058,C0004,2024-12-27
T000888,U01011,C0067,2025-11-03
T000889,U00717,C0030,2025-03-16
T000890,U00755,C0092,2026-05-18
T000891,U00661,C0022,2024-08-18
T000892,U01056,C0113,2024-12-26
T000893,U00058,C0080,2025-07-11
T000894,U00304,C0027,2025-08-18
T000895,U01056,C0074,2025-06-23
T000896,U00947,C0011,2026-06-25
T000897,U00026,C0044,2025-08-04
T000898,U00652,C0100,2025-01-20
T000899,U00668,C0087,2026-06-04
T000900,U00523,C0040,2025-01-04
T000901,U00360,C0109,2024-05-25
T000902,U00867,C0004,2026-04-07
T000903,U00237,C0099,2026-06-05
T000904,U00980,C0006,2024-05-22
T000905,U00980,C0011,2025-09-14
T000906,U00546,C0069,2024-11-23
T000907,U00348,C0007,2025-08-05
T000908,U00350,C0065,2024-04-12
T000909,U00608,C0103,2024-06-30
T000910,U00913,C0083,2026-03-17
T000911,U00468,C0066,2024-08-12
T000912,U00759,C0029,2026-03-17
T000913,U00502,C0028,2025-11-10
T000914,U00379,C0119,2026-06-29
T000915,U00034,C0061,2026-01-22
T000916,U00004,C0120,2024-12-07
T000917,U00259,C0024,2024-04-14
T000918,U00524,C0026,2026-02-16
T000919,U01032,C0067,2026-03-06
T000920,U00980,C0089,2025-09-05
T000921,U00317,C0066,2024-02-14
T000922,U00281,C0099,2025-01-15
T000923,U00259,C0060,2024-01-20
T000924,U00433,C0113,2026-04-02
T000925,U00623,C0062,2025-06-09
T000926,U00576,C0082,2024-08-29
T000927,U00253,C0025,2025-09-06
T000928,U00158,C0012,2025-02-17
T000929,U00018,C0053,2024-12-13
T000930,U00191,C0021,2024-11-19
T000931,U00896,C0033,2025-03-30
T000932,U00280,C0074,2026-06-01
T000933,U00601,C0015,2026-03-06
T000934,U00733,C0032,2025-06-22
T000935,U01059,C0062,2025-05-22
T000936,U01059,C0085,2024-12-13
T000937,U00947,C0036,2026-02-15
T000938,U00053,C0025,2024-06-13
T000939,U00720,C0002,2024-07-10
T000940,U00980,C0056,2025-05-05
T000941,U00026,C0029,2024-03-06
T000942,U00682,C0083,2025-11-21
T000943,U01045,C0120,2026-03-30
T000944,U00608,C0105,2025-12-28
T000945,U00004,C0083,2024-04-27
T000946,U00016,C0071,2024-02-20
T000947,U00547,C0100,2025-03-14
T000948,U00191,C0081,2024-02-17
T000949,U00848,C0057,2024-10-01
T000950,U00897,C0033,2024-12-20
T000951,U00208,C0001,2025-03-01
T000952,U01059,C0055,2026-02-25
T000953,U00576,C0050,2024-11-27
T000954,U00179,C0120,2025-06-04
T000955,U00952,C0052,2025-03-27
T000956,U00980,C0091,2024-11-06
T000957,U00805,C0043,2025-11-19
T000958,U01038,C0008,2026-02-27
T000959,U00947,C0048,2025-06-13
T000960,U01056,C0090,2024-08-30
T000961,U00575,C0101,2026-06-11
T000962,U00947,C0056,2026-05-03
T000963,U01200,C0001,2026-03-25
T000964,U00922,C0035,2024-10-10
T000965,U00132,C0022,2024-10-15
T000966,U00653,C0024,2026-04-05
T000967,U00728,C0102,2024-04-03
T000968,U00205,C0026,2026-02-24
T000969,U01142,C0044,2024-06-03
T000970,U00207,C0055,2025-01-14
T000971,U00208,C0025,2025-10-18
T000972,U01085,C0068,2024-03-31
T000973,U00597,C0105,2025-05-23
T000974,U00078,C0029,2024-07-06
T000975,U00739,C0014,2025-01-21
T000976,U00747,C0025,2025-01-13
T000977,U00079,C0017,2025-08-21
T000978,U01169,C0094,2025-05-15
T000979,U00673,C0075,2026-05-04
T000980,U00698,C0072,2024-11-27
T000981,U00657,C0050,2026-02-22
T000982,U00759,C0013,2024-10-23
T000983,U00311,C0066,2025-09-08
T000984,U00355,C0091,2024-10-16
T000985,U00642,C0015,2026-05-19
T000986,U00988,C0008,2024-03-28
T000987,U00065,C0054,2026-01-16
T000988,U00751,C0093,2026-05-04
T000989,U00988,C0015,2024-12-08
T000990,U00191,C0032,2026-02-23
T000991,U00022,C0055,2024-01-25
T000992,U00390,C0078,2024-12-20
T000993,U00728,C0057,2026-03-25
T000994,U00170,C0025,2024-08-06
T000995,U00562,C0030,2024-11-04
T000996,U00687,C0011,2025-09-27
T000997,U00741,C0024,2026-04-23
T000998,U00331,C0021,2024-08-20
T000999,U00523,C0034,2025-12-01
T001000,U00970,C0060,2026-01-16
T001001,U01114,C0088,2026-04-26
T001002,U01050,C0090,2024-02-17
T001003,U00704,C0095,2026-05-04
T001004,U00529,C0120,2024-04-24
T001005,U00424,C0066,2024-06-30
T001006,U00149,C0025,2025-11-10
T001007,U00122,C0118,2025-06-25
T001008,U00879,C0103,2024-01-09
T001009,U00300,C0004,2025-06-27
T001010,U00290,C0043,2026-03-21
T001011,U01200,C0034,2025-01-28
T001012,U00212,C0060,2024-09-05
T001013,U00185,C0110,2025-02-27
T001014,U00107,C0047,2026-02-13
T001015,U00722,C0043,2026-01-14
T001016,U00783,C0014,2024-06-15
T001017,U00477,C0115,2026-02-06
T001018,U00669,C0043,2025-08-04
T001019,U00980,C0108,2024-07-12
T001020,U01003,C0006,2025-05-04
T001021,U01132,C0016,2024-06-19
T001022,U01009,C0108,2024-01-07
T001023,U00704,C0092,2025-04-15
T001024,U00208,C0064,2025-09-03
T001025,U00112,C0048,2024-04-15
T001026,U00070,C0012,2025-11-18
T001027,U00849,C0022,2024-01-26
T001028,U00988,C0116,2026-06-12
T001029,U00639,C0042,2024-01-24
T001030,U00070,C0085,2026-01-27
T001031,U00669,C0014,2024-05-03
T001032,U01110,C0093,2026-04-19
T001033,U00739,C0089,2024-07-01
T001034,U00992,C0046,2025-07-01
T001035,U00980,C0016,2024-07-10
T001036,U01105,C0032,2025-04-09
T001037,U00963,C0058,2026-01-11
T001038,U00947,C0090,2026-04-12
T001039,U00271,C0100,2024-08-19
T001040,U00078,C0037,2025-03-31
T001041,U00652,C0002,2026-04-03
T001042,U00149,C0005,2024-10-20
T001043,U01141,C0065,2025-04-16
T001044,U00357,C0071,2025-04-25
T001045,U01036,C0026,2024-07-02
T001046,U00509,C0103,2024-08-28
T001047,U00407,C0032,2025-01-11
T001048,U01109,C0016,2025-04-07
T001049,U00475,C0075,2025-12-17
T001050,U00510,C0095,2024-05-14
T001051,U00122,C0051,2024-02-05
T001052,U00849,C0002,2025-02-04
T001053,U00356,C0029,2025-09-14
T001054,U00726,C0080,2026-03-26
T001055,U00733,C0091,2024-02-13
T001056,U00911,C0041,2024-09-05
T001057,U00947,C0043,2024-05-25
T001058,U00650,C0011,2025-04-19
T001059,U00419,C0080,2025-10-01
T001060,U01022,C0050,2025-04-20
T001061,U00386,C0059,2025-09-22
T001062,U00639,C0006,2025-10-08
T001063,U00523,C0066,2024-06-29
T001064,U01041,C0005,2024-04-08
T001065,U00575,C0056,2025-11-21
T001066,U00506,C0032,2024-12-11
T001067,U00883,C0106,2024-07-13
T001068,U00749,C0012,2024-11-08
T001069,U00123,C0083,2025-07-24
T001070,U00639,C0046,2026-05-28
T001071,U00942,C0082,2024-02-26
T001072,U01195,C0088,2024-01-22
T001073,U00785,C0071,2024-07-10
T001074,U00482,C0077,2024-10-09
T001075,U00258,C0105,2024-11-02
T001076,U01056,C0070,2024-09-17
T001077,U01000,C0104,2025-12-12
T001078,U00270,C0028,2026-05-14
T001079,U00233,C0036,2025-08-16
T001080,U00900,C0088,2024-01-21
T001081,U00397,C0116,2024-11-09
T001082,U00384,C0022,2026-02-13
T001083,U00189,C0094,2024-03-20
T001084,U00310,C0012,2025-10-13
T001085,U00565,C0008,2026-04-15
T001086,U00938,C0083,2024-11-01
T001087,U00429,C0037,2025-04-06
T001088,U00414,C0040,2025-12-14
T001089,U00350,C0118,2025-06-16
T001090,U00608,C0049,2024-07-21
T001091,U00208,C0074,2025-09-16
T001092,U00608,C0075,2024-01-25
T001093,U00895,C0102,2024-11-04
T001094,U00039,C0083,2025-11-23
T001095,U00015,C0074,2024-12-25
T001096,U00093,C0069,2024-02-06
T001097,U00669,C0091,2024-03-31
T001098,U01039,C0044,2024-04-04
T001099,U00006,C0095,2025-05-16
T001100,U01110,C0076,2025-09-13
T001101,U00122,C0101,2024-04-30
T001102,U01023,C0072,2025-06-07
T001103,U00608,C0004,2024-07-02
T001104,U00838,C0026,2024-03-07
T001105,U00641,C0036,2024-01-25
T001106,U00608,C0059,2024-07-11
T001107,U01022,C0033,2026-04-09
T001108,U00947,C0057,2024-09-02
T001109,U00608,C0064,2024-07-02
T001110,U00129,C0009,2024-01-20
T001111,U00136,C0110,2025-10-22
T001112,U00980,C0090,2026-06-12
T001113,U00668,C0106,2025-11-02
T001114,U00608,C0077,2024-11-02
T001115,U00865,C0011,2025-06-06
T001116,U01046,C0066,2026-05-17
T001117,U00785,C0049,2025-09-21
T001118,U00949,C0061,2024-06-10
T001119,U00955,C0063,2025-05-07
T001120,U00464,C0054,2025-04-12
T001121,U00330,C0019,2025-02-26
T001122,U00980,C0065,2025-03-21
T001123,U00497,C0053,2024-03-11
T001124,U01066,C0022,2024-10-19
T001125,U00082,C0047,2025-06-25
T001126,U00076,C0098,2024-05-24
T001127,U01100,C0002,2025-02-13
T001128,U00820,C0048,2025-05-17
T001129,U00502,C0094,2025-12-31
T001130,U00947,C0011,2026-04-30
T001131,U00853,C0011,2025-08-01
T001132,U00669,C0076,2025-09-11
T001133,U00108,C0039,2024-10-27
T001134,U00999,C0059,2024-06-30
T001135,U01056,C0003,2025-05-27
T001136,U00202,C0052,2025-08-21
T001137,U01030,C0027,2026-02-05
T001138,U01056,C0016,2026-03-23
T001139,U00682,C0049,2025-05-15
T001140,U00833,C0112,2024-09-30
T001141,U00502,C0018,2025-02-10
T001142,U00346,C0024,2025-04-25
T001143,U00919,C0032,2026-02-26
T001144,U01050,C0069,2024-01-01
T001145,U00833,C0104,2024-10-27
T001146,U00642,C0030,2024-12-14
T001147,U00191,C0072,2025-02-06
T001148,U00066,C0068,2024-05-13
T001149,U00576,C0117,2025-10-26
T001150,U00065,C0024,2025-10-21
T001151,U00712,C0061,2024-04-09
T001152,U00502,C0018,2024-02-07
T001153,U00947,C0097,2025-05-17
T001154,U00383,C0036,2024-04-25
T001155,U00735,C0053,2025-04-23
T001156,U00669,C0081,2026-06-02
T001157,U00005,C0048,2025-01-04
T001158,U00084,C0041,2026-01-23
T001159,U00358,C0016,2024-11-09
T001160,U01056,C0085,2024-01-15
T001161,U00184,C0033,2025-08-07
T001162,U00897,C0021,2024-10-02
T001163,U01171,C0053,2025-01-19
T001164,U00980,C0011,2026-05-04
T001165,U00280,C0005,2025-11-14
T001166,U01077,C0008,2025-03-01
T001167,U00101,C0020,2024-05-08
T001168,U00600,C0023,2025-02-16
T001169,U01059,C0059,2024-05-01
T001170,U00808,C0116,2024-08-22
T001171,U00542,C0051,2024-07-16
T001172,U00358,C0054,2025-11-19
T001173,U00495,C0056,2024-09-17
T001174,U00639,C0029,2025-11-22
T001175,U00401,C0012,2024-12-03
T001176,U01165,C0017,2024-08-23
T001177,U01106,C0017,2026-03-18
T001178,U01056,C0086,2025-05-26
T001179,U00554,C0022,2025-04-09
T001180,U00887,C0056,2025-06-21
T001181,U01066,C0007,2026-06-05
T001182,U01030,C0065,2026-04-24
T001183,U00544,C0001,2024-08-13
T001184,U00130,C0012,2025-12-02
T001185,U00093,C0036,2026-02-04
T001186,U00720,C0100,2025-08-31
T001187,U00809,C0073,2025-09-29
T001188,U01030,C0091,2024-12-18
T001189,U00358,C0075,2026-03-28
T001190,U00201,C0037,2026-05-10
T001191,U00501,C0002,2024-11-14
T001192,U00455,C0024,2024-04-25
T001193,U00163,C0098,2026-04-16
T001194,U00853,C0087,2026-06-08
T001195,U00639,C0025,2024-05-08
T001196,U00916,C0059,2026-01-25
T001197,U00452,C0007,2026-06-25
T001198,U00408,C0065,2026-06-10
T001199,U00607,C0038,2025-02-21
T001200,U01056,C0089,2025-12-23
T001201,U00058,C0023,2026-04-27
T001202,U00984,C0109,2024-01-17
T001203,U00481,C0013,2025-03-27
T001204,U01040,C0050,2025-10-07
T001205,U00980,C0009,2025-08-10
T001206,U00448,C0067,2024-07-31
T001207,U00888,C0058,2024-07-21
T001208,U00191,C0017,2025-06-06
T001209,U01060,C0118,2024-08-03
T001210,U00523,C0040,2024-08-21
T001211,U00584,C0025,2025-01-03
T001212,U00896,C0078,2024-02-05
T001213,U01006,C0115,2024-02-12
T001214,U00274,C0100,2026-03-25
T001215,U00841,C0060,2024-05-04
T001216,U00515,C0064,2025-07-26
T001217,U00480,C0108,2025-05-16
T001218,U00884,C0045,2026-02-02
T001219,U00508,C0118,2025-08-10
T001220,U00444,C0110,2025-06-29
T001221,U01022,C0079,2025-09-18
T001222,U00117,C0078,2024-10-19
T001223,U00856,C0066,2025-06-25
T001224,U00287,C0030,2024-11-14
T001225,U00023,C0085,2025-06-14
T001226,U00201,C0017,2026-02-02
T001227,U00755,C0100,2025-02-28
T001228,U00897,C0024,2026-05-13
T001229,U00031,C0107,2024-08-10
T001230,U00054,C0011,2025-02-05
T001231,U01066,C0077,2024-06-08
T001232,U00087,C0070,2025-01-22
T001233,U01059,C0108,2025-01-26
T001234,U00261,C0061,2026-05-20
T001235,U00947,C0034,2024-09-20
T001236,U00386,C0096,2024-09-09
T001237,U01046,C0100,2024-03-28
T001238,U00889,C0012,2026-04-01
T001239,U00523,C0062,2025-10-16
T001240,U00094,C0022,2024-05-31
T001241,U00938,C0094,2024-11-22
T001242,U00766,C0050,2024-01-26
T001243,U00003,C0042,2025-12-02
T001244,U00015,C0099,2025-09-28
T001245,U00992,C0076,2025-04-06
T001246,U00299,C0062,2025-11-07
T001247,U00801,C0028,2024-07-29
T001248,U00584,C0110,2024-01-26
T001249,U01050,C0016,2025-06-03
T001250,U01090,C0082,2025-05-05
T001251,U01196,C0036,2026-06-09
T001252,U00191,C0082,2026-01-27
T001253,U01050,C0005,2024-08-02
T001254,U00314,C0039,2024-06-15
T001255,U00732,C0008,2024-07-24
T001256,U00637,C0061,2025-09-25
T001257,U00026,C0093,2024-02-09
T001258,U01105,C0047,2024-04-21
T001259,U00097,C0061,2025-01-30
T001260,U00879,C0057,2026-03-24
T001261,U00978,C0097,2025-08-03
T001262,U00980,C0100,2025-09-10
T001263,U00167,C0098,2025-05-28
T001264,U00580,C0060,2025-10-21
T001265,U01010,C0003,2025-09-20
T001266,U00373,C0106,2025-10-12
T001267,U00599,C0007,2024-12-10
T001268,U00328,C0091,2026-05-23
T001269,U00597,C0039,2026-02-05
T001270,U01059,C0104,2024-04-22
T001271,U00584,C0096,2024-10-22
T001272,U00688,C0080,2025-05-05
T001273,U00523,C0075,2025-11-05
T001274,U00588,C0049,2026-03-20
T001275,U00022,C0097,2025-12-16
T001276,U00349,C0064,2024-02-04
T001277,U00576,C0056,2026-03-29
T001278,U00795,C0022,2026-06-14
T001279,U00582,C0104,2025-10-08
T001280,U00432,C0077,2025-06-18
T001281,U00510,C0095,2025-01-19
T001282,U00280,C0096,2025-09-26
T001283,U01099,C0100,2025-12-22
T001284,U00659,C0011,2024-02-20
T001285,U00018,C0090,2024-08-24
T001286,U00028,C0066,2025-02-08
T001287,U01170,C0003,2024-02-06
T001288,U00256,C0093,2025-07-07
T001289,U00987,C0056,2026-05-10
T001290,U00077,C0020,2024-08-23
T001291,U01093,C0090,2025-12-07
T001292,U01056,C0045,2026-05-16
T001293,U00717,C0107,2024-01-12
T001294,U00015,C0020,2026-01-17
T001295,U00294,C0038,2024-03-27
T001296,U00524,C0102,2025-02-18
T001297,U00587,C0056,2024-06-18
T001298,U00360,C0075,2025-05-17
T001299,U00051,C0020,2024-11-06
T001300,U00731,C0064,2026-04-22
T001301,U00663,C0104,2024-09-19
T001302,U00348,C0087,2025-12-07
T001303,U00055,C0091,2025-06-03
T001304,U01195,C0002,2025-11-24
T001305,U00608,C0011,2024-04-16
T001306,U00947,C0069,2026-06-14
T001307,U00584,C0023,2025-08-11
T001308,U00058,C0029,2026-03-29
T001309,U00386,C0068,2024-07-08
T001310,U00402,C0030,2025-01-28
T001311,U01022,C0014,2024-03-12
T001312,U00833,C0091,2025-01-05
T001313,U00332,C0085,2024-04-10
T001314,U01162,C0082,2025-02-07
T001315,U00404,C0007,2025-05-11
T001316,U01200,C0010,2026-01-24
T001317,U01196,C0069,2025-05-22
T001318,U00217,C0014,2024-09-18
T001319,U00390,C0053,2025-07-30
T001320,U00608,C0018,2024-01-09
T001321,U00846,C0039,2025-03-15
T001322,U00667,C0018,2025-03-24
T001323,U01165,C0038,2025-02-18
T001324,U00919,C0039,2025-07-26
T001325,U00241,C0005,2024-06-04
T001326,U00122,C0048,2024-11-20
T001327,U00879,C0043,2026-01-02
T001328,U00191,C0107,2024-08-14
T001329,U00980,C0094,2025-02-21
T001330,U00387,C0031,2026-06-16
T001331,U00412,C0099,2026-06-24
T001332,U00016,C0019,2024-05-11
T001333,U00889,C0054,2025-08-04
T001334,U00131,C0019,2026-02-22
T001335,U00967,C0061,2025-01-09
T001336,U00615,C0081,2025-08-01
T001337,U00977,C0005,2026-06-29
T001338,U00726,C0038,2024-02-26
T001339,U00099,C0103,2026-06-23
T001340,U00955,C0092,2026-02-15
T001341,U00082,C0068,2026-04-20
T001342,U00608,C0004,2025-11-29
T001343,U00202,C0076,2024-02-15
T001344,U00947,C0062,2025-04-14
T001345,U01082,C0080,2024-03-11
T001346,U00688,C0104,2024-05-06
T001347,U00666,C0046,2026-03-13
T001348,U00952,C0060,2024-12-11
T001349,U00006,C0005,2025-09-04
T001350,U01090,C0118,2026-04-10
T001351,U00229,C0080,2024-04-05
T001352,U01188,C0023,2024-06-19
T001353,U00943,C0036,2024-08-02
T001354,U00968,C0024,2025-07-15
T001355,U00833,C0044,2025-09-08
T001356,U00607,C0109,2025-08-04
T001357,U00718,C0089,2025-11-15
T001358,U00058,C0031,2024-01-14
T001359,U00775,C0006,2024-09-13
T001360,U00782,C0076,2026-04-05
T001361,U01059,C0116,2024-01-24
T001362,U00637,C0119,2024-10-20
T001363,U00095,C0102,2024-06-13
T001364,U00384,C0007,2024-12-10
T001365,U00833,C0109,2024-07-20
T001366,U00276,C0017,2026-04-08
T001367,U00344,C0113,2024-01-12
T001368,U01006,C0085,2024-10-08
T001369,U00726,C0040,2025-03-03
T001370,U00639,C0047,2025-04-14
T001371,U00401,C0062,2025-02-28
T001372,U00936,C0078,2025-10-16
T001373,U00355,C0049,2024-05-09
T001374,U00946,C0073,2025-12-05
T001375,U00083,C0072,2025-06-19
T001376,U01053,C0022,2025-08-10
T001377,U00624,C0032,2026-04-17
T001378,U00576,C0074,2024-09-10
T001379,U00759,C0052,2026-02-10
T001380,U00776,C0038,2025-04-23
T001381,U00162,C0075,2025-11-18
T001382,U00947,C0020,2025-05-29
T001383,U00332,C0110,2026-06-01
T001384,U01069,C0074,2026-06-15
T001385,U01003,C0061,2025-02-07
T001386,U00444,C0075,2024-04-15
T001387,U00989,C0045,2025-02-21
T001388,U00464,C0096,2025-11-22
T001389,U00116,C0068,2024-11-12
T001390,U01141,C0021,2024-11-12
T001391,U00829,C0075,2024-08-27
T001392,U00584,C0047,2024-12-18
T001393,U00523,C0091,2026-03-16
T001394,U00407,C0081,2024-11-07
T001395,U01181,C0048,2024-05-10
T001396,U00167,C0019,2024-05-29
T001397,U00397,C0015,2024-06-12
T001398,U00608,C0020,2024-04-11
T001399,U00608,C0070,2026-06-21
T001400,U00607,C0100,2024-02-11
T001401,U00207,C0047,2026-02-21
T001402,U00181,C0014,2026-02-11
T001403,U00290,C0067,2026-04-28
T001404,U01085,C0099,2025-09-08
T001405,U00131,C0075,2024-07-13
